"transaction_id","project_id","transaction_isodate","transaction_year","transaction_value_code","transaction_currency","transaction_value"
"eAr3SzJxsgpovdkkGUaE8c","872992175","","2010","C","USD","184049079.754"
"QUYtRwkFRgm8Qmsg7MNJPm","872992175","","2012","C","USD","72699386.503"
"N67iZmTviG9jCi59Cr7Tkg","872992175","","2011","D","USD","10181391.987"
"hRYpZaQMvm8BchtajVTe79","872992175","","2012","D","USD","21652456.727"
"eDffyZ3NGf5TsmhkPY58w3","872992181","","2007","C","USD","60971375.955"
"Ek5NuKbyCXhoG5XWcss2yM","872992181","","2007","D","USD","904555.052"
"kUc5dhZXsU5gwtuH3WCoM6","872992181","","2008","D","USD","2111054.258"
"e5qqTWMRsfTc9kur2p8AsM","872992181","","2009","D","USD","12684935.601"
"2j9Uo72ajcNBEuK9hZaJqc","872992181","","2010","D","USD","15468056.235"
"UJDrCxuhct2tr54VPhNAS7","872992181","","2011","D","USD","13898096.762"
"biaMRLUmHzV9wNhwvmqiM9","872992181","","2012","D","USD","7637576.428"
"tB84XAew4P9gBbSHq2H3wQ","872992181","","2013","D","USD","2021485.757"
"CbzFXEV9ZiwiDGb42pYsan","872992184","","2013","C","USD","66765468.692"
"oYhTNsBKWEfe2m4SfYQJNP","872992184","","2013","D","USD","13748865.987"
"2qtqQxctembALsMcZGA5Pc","872992333","","1993","C","USD","1500000.0"
"5JoqiDJZiR8uSebjyq8NEF","872992333","","1994","D","USD","183289.0"
"TCWC6SHdmsDtuxPo3rxvvF","872992333","","1995","D","USD","400345.0"
"WXjZCXTBijhhovBx6C2yxj","872992333","","1996","D","USD","132291.0"
"R2ZCY2TExQr93QWsp8KhU6","872992333","","1997","D","USD","368155.0"
"eSsQt2fnpFxHuPnLUXcprH","872992333","","2010","D","USD","379031.0"
"ag3knuwhdUV5CPqbb32hni","872992333","","2011","D","USD","198939.0"
"kduYGDx254TjFqXMMikHTC","872992333","","2012","D","USD","25846.0"
"XatmTSTmy6FhkZsJWXzQjF","872992339","","2010","C","USD","1108374.384"
"VqbLUTpAuyHZLpEz7z2uyZ","872992339","","2011","D","USD","409276.944"
"AmRoq5WN7CXYmFw7YuATgg","872992456","","2010","C","USD","10153846.153"
"c7AQ2VuwmzkZLPMEB9uFSE","872992456","","2011","D","USD","745161.341"
"FryKg7dMo7CUBQXFJVZEhf","872992456","","2012","D","USD","775580.495"
"brktsbiHVhrm2vLk72ZJMV","872992456","","2013","D","USD","1886284.857"
"ASaXnvPsgGHkYHmLHWZkH7","872992466","","2010","C","USD","28831562.974"
"3j5iZXX6ThUCSqwhWo7cgN","872992466","","2011","D","USD","8331488.335"
"cTPGn2rPvy3jPeoZgkMP7V","872992466","","2013","D","USD","5120400.299"
"NZKxz7iNie3VMDMNzp4PJB","872992472","","1997","C","USD","122659430.122"
"HuafG7szJjUyQ5b45hjrv8","872992472","","1997","D","USD","44419164.591"
"wrCwPUEJpCzGT6a4CEozaJ","872992472","","2000","D","USD","38778523.489"
"c5xjuSxZuM8AYV83eCReqN","872992472","","2001","D","USD","35888324.873"
"nPPrWbbGtGquGdndH7mwwL","872992479","","2010","C","USD","500000.0"
"riTFGcvjLZg3fpT7UYcr8e","872992479","","2010","D","USD","100000.0"
"b5Kb7VeVoXcrT6jnJwMfmB","872992479","","2011","D","USD","12860.0"
"fvNDAEteNq3FQZ7LTmEXRE","872992479","","2012","D","USD","267000.0"
"eBeKauXs5TZQiAKrZwoSYd","872992488","","2009","C","USD","2310421.651"
"uEUiYSPkRAJSEzJL4Mj7NS","872992488","","2010","D","USD","1360793.533"
"TN9XCDJkxdiVrgZ42QcMNo","872992495","","2002","C","USD","1997336.884"
"SCmMwawhunAtAMKXqYyJ5m","872992495","","2002","D","USD","1981505.944"
"7skQYZ4jy2Z5kdgfJuvJwV","872992498","","2002","C","USD","158784676.354"
"b5WiCQ2mgEdgvMGbtzJQga","872992498","","2003","D","USD","167702669.308"
"8ZmGmR9PLg5icZ46Vj7QSQ","872992546","","2010","C","USD","16155088.852"
"ivV4JKkziJxnkUGYAEEn8G","872992546","","2011","D","USD","1235204.8"
"vndNjnPANkTeR33sbhHG9Z","872992554","","2009","C","USD","154205607.476"
"8C8nZx3DCQsEATacWETtUn","872992554","","2010","D","USD","45363139.999"
"DsHfxrWaP9dqTUfmRqi9HW","872992554","","2012","D","USD","41115642.65"
"sCSh6KyBgtDXt6eWnZPJP","872992554","","2013","D","USD","18319445.277"
"XBbSiQhEwspU9bJ8be38wT","872992564","","2001","C","USD","216730038.022"
"tn9bfKcbk7myXUoZZ6T46f","872992564","","2008","C","USD","14263803.68"
"JrTSxhL6hw3JQyctj4eFp4","872992564","","2007","D","USD","2554169.527"
"5VXVoNqDnofMAMc8MVVwTB","872992564","","2008","D","USD","968917.155"
"U89tcqa6tK7gqq6mXs4bsW","872992564","","2009","D","USD","1680546.798"
"ixCnvDJRCNH4CGV67rGVU","872992564","","2010","D","USD","1131019.3"
"fbAmy8cTF3jdZwd7mRhddF","872992564","","2011","D","USD","4934725.467"
"QhUFqBuDKa7sBFr62wxFX5","872992564","","2012","D","USD","3862470.42"
"8yMbksGXXPa9Mkym5zagum","872992574","","2002","C","USD","356824.264"
"hm9YeqPSqapVKbogvpBDr3","872992574","","2006","C","USD","2220835.309"
"BGeoQPJ7VQq3EyUWEAJYGV","872992574","","2011","C","USD","2793296.089"
"dHSasKmRcsWr3hqG4ZaESQ","872992574","","2002","D","USD","210748.155"
"AEy9acrvp23FpFAhMWKATQ","872992574","","2003","D","USD","115207.373"
"M7CEgjfwazBYS72nnRRKXd","872992574","","2004","D","USD","145749.936"
"6M5VnGdCRVm9KUr9uEBxxR","872992574","","2007","D","USD","561125.166"
"yNybApbHhUFvNX8RcDp7Zf","872992574","","2008","D","USD","646323.619"
"XQKoucobN5HqwwZjr373dH","872992574","","2009","D","USD","590200.28"
"m6RCW2hQMWknvbZCwWthhd","872992574","","2010","D","USD","518969.211"
"34aFXXVPXJU9Mu2mgYhsWV","872992574","","2011","D","USD","351384.949"
"oQPazozrNLB27JoeX9bNKh","872992574","","2012","D","USD","305802.267"
"C5G5gvuxoAXAyN3aWMgQf5","872992574","","2013","D","USD","297197.062"
"DUTqDBtFEXPzSt3RCn7r2W","872992577","","2008","C","USD","32177.0"
"M4f7qQUQCDeinBk22GWQNA","872992577","","2008","D","USD","32177.0"
"x7b3gtU5AGeiDbSpSuxKKB","872992582","","2008","C","USD","32400589.101"
"UzVH5biSoJuSWM3SjBQXyP","872992582","","2009","C","USD","10247401.551"
"Rb9a26AB76Lg8Nya3mqbQY","872992582","","2008","D","USD","1029349.26"
"z4XSVJWeN6ndiJy5v6xAxH","872992582","","2009","D","USD","10944017.888"
"QCNBSn4ta4t342aPUtfBDM","872992582","","2010","D","USD","1980472.799"
"pm36EovHeyFTNVfJmWDnbB","872992582","","2011","D","USD","5888168.344"
"kVKisQLqBCSx65HRpJDFLn","872992582","","2012","D","USD","10571259.685"
"QZ4fA5DPwMHADyEbNM6E2T","872992582","","2013","D","USD","5593448.275"
"g4XGPex5ynTpHDe7HSXEAM","872992591","","2011","C","USD","246376811.594"
"AwmkzGhAaAfNCxF2sBr5De","872992591","","2012","D","USD","4023135.573"
"T26jvEQzSSxno8nmsMuFyY","872992599","","2007","C","USD","1087997.214"
"ajZpDyVAkMTXvxMN8TmyWZ","872992599","","2008","D","USD","140688.529"
"QukK8Yfyh2hcK9eXbN3WqZ","872992599","","2009","D","USD","166209.59"
"2wPu8s7dMgR3nBmcSFQyPf","872992599","","2011","D","USD","346371.682"
"6FZFeewLAujW7hvgSfYuFh","872992599","","2012","D","USD","172687.711"
"wbwEEaE5DoMMBE27vDYc8X","872992650","","2008","C","USD","2000000.0"
"j8aUkqir7yzjz5EExM8L3h","872992650","","2009","C","USD","9794628.751"
"mF8UQE5yDtU9cSXP7zM34R","872992650","","2010","D","USD","4145710.341"
"vThQ5gPrC64SSmh76QZERS","872992650","","2011","D","USD","3856363.38"
"ZrTsPs6KSVHVdMEpBZH2KF","872992650","","2012","D","USD","1144907.714"
"8XVrWSp5qnrNUww7RuCqGY","872992650","","2013","D","USD","1194514.242"
"XQsBJDGsXswVqoNgSJewDh","872992657","","2009","C","USD","79802431.61"
"mrNqGgGLu7QtML9hiDjgu","872992657","","2011","D","USD","376407.975"
"pmXHkkTzkwp7qYN4xLS43G","872992657","","2012","D","USD","517836.37"
"X4Hkx7zB5Dds5c3kZNY52B","872992657","","2013","D","USD","12339255.886"
"WTrxc3FUas8NnqWLasJJpn","872992678","","1999","C","USD","24500000.0"
"NGzyNgVE75nmEdkA4U6sDK","872992678","","2001","D","USD","1837500.0"
"vbCjz5ZWJ8jLMSXuN9tVnh","872992678","","2002","D","USD","6116645.0"
"FHziSXgyRuXZ5uBJcj7gsA","872992678","","2003","D","USD","6818945.0"
"eVe3Wka9PN8BDKGuTY79VJ","872992678","","2004","D","USD","3251698.0"
"oNFxCrLXEMUutSqGqgkjsf","872992678","","2005","D","USD","711896.0"
"KgDLk5hL5k4oEKvq4VEgjC","872992686","","1998","C","USD","27590847.913"
"ctmziDVncQ4H9GUq5jF2rR","872992686","","2001","C","USD","-16351449.275"
"7ATCoTuZF79tFobgUkKZMK","872992686","","1998","D","USD","374760.264"
"P4UJpx9ZGDCXckGYPmzrAX","872992686","","1999","D","USD","1713782.772"
"bHYB4427QQ22kHpHG5FMs","872992686","","2000","D","USD","1039875.141"
"SWmwKv3iXbkgGCgGtha97K","872992686","","2001","D","USD","243633.248"
"WNJCBAuADVnSeWDwraazcM","872992686","","2002","D","USD","171098.217"
"FaTGcCSG9U58G5cXGdMVyZ","872992686","","2003","D","USD","2016529.833"
"7AaxZQp4h3PRL22VuBvNze","872992686","","2004","D","USD","903583.179"
"zN8W4rvJHQ5adp3uuSPAEd","872992693","","2005","C","USD","7000000.0"
"zWmGi2zCynGchVfwD68BtY","872992696","","2006","C","USD","134201438.848"
"FEnufLF47Fo2zJNvmdSwem","872992696","","2006","D","USD","143507272.968"
"7eDgLyB42rx6cRwJmr6Hbj","872992743","","2008","C","USD","2122641.509"
"sMsHdBcFj6ma7HG6Lhb8Wf","872992743","","2009","D","USD","162026.234"
"KEmJp8MDKWUJ9dzaPvGS5H","872992743","","2010","D","USD","1056334.798"
"EvEbyuAkZQyGk3EtNnRsXN","872992743","","2011","D","USD","858948.734"
"Ut9U4wh3SULSAk2s5xPS6Y","872992759","","2009","C","USD","68641975.308"
"DGEB7WK4VKL6VkNhCdbJSJ","872992759","","2010","D","USD","941587.334"
"qXY9HwhReuBhm3wGRFiMfh","872992759","","2011","D","USD","7880346.386"
"We2JKkPSfzTxy4kjhwJu4","872992759","","2012","D","USD","18164860.779"
"Rj3yXYYEiGVVxf4q4hZsJF","872992759","","2013","D","USD","9151158.555"
"wDC7iCGmiJyvEdVPyk3v96","872992768","","2007","C","USD","31630138.25"
"qbjBzXZQqbDCUfFYLZaU5R","872992768","","2009","C","USD","61484409.31"
"NBUHbQvecphg94EmdsEGbc","872992768","","2007","D","USD","24134196.17"
"ULuse7rnL3Jeutmua7MuD3","872992768","","2008","D","USD","6053482.133"
"upWwEqeCkP2QW47uMzGn2m","872992768","","2009","D","USD","18330458.943"
"RuUAJC4QNhDpSdhTDWUo8a","872992768","","2010","D","USD","29174874.572"
"5ZS9KLtnzH8WynMgsDih3k","872992768","","2011","D","USD","1182980.935"
"YA7MYDpMsW9FX8sFbjfgzB","872992870","","2001","C","USD","48604060.913"
"UjMwtNqiLVzVEZBHbcxhdH","872992870","","2006","C","USD","1500000.0"
"QAwsQP8C8Lho7ZGM7yZDPZ","872992870","","2009","C","USD","86102803.738"
"zwgKAK7BRv4RLf54MqyxB5","872992870","","2003","D","USD","283920.408"
"645tMKR6iBJzaAWAtkDi9k","872992870","","2004","D","USD","2464520.543"
"ybHD4i7i7DAU3PBinsHMWH","872992870","","2005","D","USD","9776027.179"
"FDrKrUx4u7CdnmEJeJFRYP","872992870","","2006","D","USD","1410085.419"
"d3EqxQkMUkP9p6dzTQSTgj","872992870","","2007","D","USD","3913535.656"
"FobGd6mp3LRmUJwAV5qSZN","872992870","","2010","D","USD","9638476.478"
"DymW37LD9eweq4BR3Xorua","872992870","","2011","D","USD","9346766.826"
"w2GjZLPdEnjPmN6XNXAZB9","872992870","","2012","D","USD","13988395.174"
"7Lcq26ZuR682Zam4VRsq2W","872992870","","2013","D","USD","27014707.242"
"7bcLCSUq9XxKBWFTRvtffQ","872992871","","2001","C","USD","8000000.0"
"UdnFMDE7yBXWJQEYmYKMxE","872992871","","2004","C","USD","430000.0"
"qswW6XtrcqFwsMfuw7hXSU","872992871","","2005","D","USD","3276154.0"
"LK4XTbBupjgajEYDiwdDKP","872992871","","2007","D","USD","3901046.0"
"9goFXswtPG6BnB6BsFkneN","872992887","","1991","C","USD","18712664.907"
"Ep2J5ELebtVkfkcPqwYLDe","872992887","","1991","D","USD","2019439.313"
"HvAVs5KHyiTG9sUZ3x6EJF","872992887","","1992","D","USD","696898.426"
"Eqx3iChCdbu82BusrUdgTo","872992887","","1993","D","USD","46572.802"
"NpiftEHqFqMeiq4Wmoo5sV","872992887","","1996","D","USD","2293339.665"
"8sQCC4cep9iAQ6vNUZxRnT","872992887","","1997","D","USD","1004879.334"
"84axyDAMJVbY7VHqcAbzYn","872992887","","2000","D","USD","430042.307"
"meo7Z2JHWimGeC5ucLRbtG","872992887","","2001","D","USD","693247.625"
"qFAN7SbQr7ww2sfYetuyP8","872992887","","2002","D","USD","266667.989"
"huNTDYxtWZTWY99UHjbx3G","872992887","","2003","D","USD","820425.531"
"xjyFjyhmLnWxdAyD2kJp2T","872992887","","2006","D","USD","545576.497"
"f3nacN4ytTeQFCV562kEDo","872992887","","2007","D","USD","223741.641"
"sQLu7HJiE63DgaTZpdNZ5M","8729921112","","2002","C","USD","39292730.844"
"SmuSW9jygcCXtnsTYxZn8G","8729921112","","2003","D","USD","12759444.308"
"DBropxPSMQrCJ4TAJeAoaV","8729921112","","2004","D","USD","33861500.664"
"qCNZLFJotWyBcQ5i7ywoHB","8729921290","","2000","C","USD","3557459.0"
"5YQZrxKQfcuzdfn3yHgRyE","8729921290","","2000","D","USD","3557459.0"
"cFSdWpoFtBNaG6XTfBkuxY","8729921328","","1996","C","USD","510540.0"
"KTtgg9uQzoTkxgWXV5KM5d","8729921328","","1998","C","USD","1116000.0"
"rob4QS2rfqTy3ziUy2xH7d","8729921328","","1999","C","USD","2027586.206"
"WybU46xHP72mBfCTGPYvED","8729921328","","2005","C","USD","13353115.727"
"mGLX4ajETmDGesboneE8YG","8729921328","","1996","D","USD","201427.0"
"qhmdfBuide9DqVoRxtKdGb","8729921328","","1997","D","USD","375000.0"
"jf8Mnt8XMwiDxEvp4pg2bM","8729921328","","1998","D","USD","445921.0"
"6kwreAj5GMqjRwbjwsJiTP","8729921328","","1999","D","USD","1078280.792"
"7dH7cGgk5hGSNkmCeMZ8YU","8729921328","","2000","D","USD","547261.32"
"KNmdqdPHvciMMrym99NdpC","8729921328","","2001","D","USD","170176.544"
"gDC9anAqABbPfu924h2xHG","8729921328","","2002","D","USD","897374.652"
"5KBRXygVhnGUbhhWgPPYJd","8729921328","","2003","D","USD","402467.922"
"dzJSFXH4B5KqZAM9j4ycwb","8729921328","","2004","D","USD","66422.621"
"GgHGWtB93P5RUHsFQXvx75","8729921328","","2005","D","USD","1116097.152"
"yABPfSoELJVyRSsKBLgsya","8729921328","","2006","D","USD","1785029.407"
"mqVhpETaf5W3365kDrDhYX","8729921328","","2007","D","USD","2437303.901"
"JYvcHZSgHc96gMyTkw7byB","8729921328","","2008","D","USD","4145707.975"
"wk8Uuf2LYP5hvP9spgnDpT","8729921328","","2009","D","USD","3390692.262"
"omHhfAkCJnNxiZrTCB6gAB","8729921328","","2010","D","USD","857466.081"
"RwXQFcagivXyUE3LuxvAe4","8729921482","","2009","C","USD","53191489.361"
"C8W8g4h2RUTY7CSqf4mtTL","8729921482","","2010","C","USD","8253094.91"
"CSCFAKWmhzqWTUjyE6yPpJ","8729921482","","2012","C","USD","63291139.24"
"fZr6Xb5vYEyjNfioeHXBnk","8729921482","","2010","D","USD","260904.173"
"AxdWwAYpbk6JsDJejLf3bX","8729921482","","2011","D","USD","6593354.43"
"irBdZYvax358MuaZCDn8iD","8729921482","","2012","D","USD","17335527.19"
"6DcKPc3iWzyUxuG8MmTEbn","8729921482","","2013","D","USD","1990518.053"
"WLZhGBVgAnTERJN2UJjDUE","8729921490","","2010","C","USD","124416796.267"
"farL4RuuzxGw3ZbBacbi6C","8729921490","","2011","D","USD","37857183.563"
"dKdfDdjSJKRNSfrssp4BFE","8729921490","","2012","D","USD","18298248.934"
"HZiFD4kPUKd3ziVeyXMSW8","8729921490","","2013","D","USD","22006160.125"
"CMfSduPYdfXKvxfzDVvKKg","8729921498","","1995","C","USD","20161290.322"
"CyG5W53onQ48S8RdHcVjX7","8729921498","","1995","D","USD","5228758.169"
"Br6fsBddGkYfEiTqXfQsim","8729921498","","1996","D","USD","6364132.772"
"s8yt8ifJgVuWP4T6iz33fS","8729921498","","1997","D","USD","6853537.267"
"c5LrnSmUR3uVpMPfejHXEL","8729921513","","1998","C","USD","19158878.504"
"BgLywa5PdPPE4isCq6FzQj","8729921513","","1998","D","USD","504080.0"
"C73x5WF3z9MqWakzkSHbmF","8729921513","","1999","D","USD","463860.748"
"d4vW7gZqg7rpv5kcRv8qe9","8729921513","","2000","D","USD","642143.95"
"XzCftT7jRzxZdscGUkxisU","8729921513","","2001","D","USD","755671.707"
"QnrEU7DNPovLUfZkgXDML","8729921513","","2002","D","USD","591625.565"
"eHDTeC7mPwi6uFSM2mEmBH","8729921513","","2003","D","USD","752002.993"
"qg2obPR3uf9pTNmXnUa3KW","8729921513","","2004","D","USD","650366.6"
"Z3tkWNgSwrck8RG5MpQyZT","8729921513","","2005","D","USD","1775897.139"
"ZcNiwGeVzxjMqdSHMbVsoj","8729921513","","2006","D","USD","1417345.835"
"AtvTXevcqGChNy6xDxZvaA","8729921513","","2007","D","USD","2336572.333"
"TMMkKDhHkkoYoBYbpUJVfa","8729921513","","2008","D","USD","3669034.186"
"ruGSic9bCVDtrFkFuWFVZ5","8729921513","","2009","D","USD","3884406.953"
"Mc3QmAzbynF7L4hbuqXqY7","8729921513","","2010","D","USD","2938437.98"
"MNedA8JtKATqswsc3XxLbf","8729921513","","2011","D","USD","761481.973"
"m4g5mN34bMB8mgn7oDPGTX","8729921513","","2012","D","USD","200570.959"
"MUt3qLgrfbAQUZSdYpakqh","8729921525","","2000","C","USD","19709762.532"
"rL5GxtPGq9DmKYuNmDdrpb","8729921525","","2001","D","USD","1307312.658"
"KLN4HBZ7oNiU7eYH29bJCc","8729921525","","2002","D","USD","1925978.67"
"dMrjvoicGL9E8gfDhi4t2i","8729921525","","2003","D","USD","1498525.325"
"MCwB2cz4eBBcNaTvLRcF2L","8729921525","","2004","D","USD","3394067.043"
"AtUcoZP59TddkGTcLDLhP7","8729921525","","2005","D","USD","3622404.797"
"SFS5PB9uRB9Tpdb3jq9d9B","8729921525","","2006","D","USD","4769268.904"
"wo7p2eeAHCjPYfscykdRLK","8729921525","","2007","D","USD","4926389.51"
"sTcjGSfmneAjqU4km3o2QF","8729921533","","2010","C","USD","567000.0"
"DpL4uSgdQjjjmjCbseJfJP","8729921540","","2000","C","USD","13140625.0"
"SUStUjf675y7e2aMTPS7PZ","8729921540","","2002","C","USD","11970074.812"
"dTrNxZxaLEtrkbiSRAh6Xa","8729921540","","2002","D","USD","1004244.385"
"sJ6e8ymQabuoqN92BjtR5F","8729921540","","2003","D","USD","996235.155"
"q75fi8qLwCf7FNuAXQCKUW","8729921540","","2004","D","USD","1661598.796"
"XG3Sd66qcA3VkryoXvN7nZ","8729921540","","2005","D","USD","4742524.62"
"JkwwWTPF9jtRXY9xghimYA","8729921540","","2006","D","USD","6866785.446"
"bVFMmNJKyvXKBSRVTzH3wa","8729921540","","2007","D","USD","4223714.003"
"4z93aAD4pJbj5AiZHnKRPm","8729921540","","2008","D","USD","4029999.234"
"Z37jTA26LquyfM8ix2QjYP","8729921540","","2009","D","USD","1797585.028"
"LunHvUbD93yPLdHUs76fw6","8729921557","","2008","C","USD","10638298.0"
"3wWHQe4pM5YBeqKk7VDcHi","8729921557","","2012","D","USD","70225.0"
"Mmfjeo5ND4HdvdpRFdyBBm","8729921562","","2008","C","USD","204248366.013"
"YYAYD6PYUsGcZTdBcMnw6A","8729921562","","2009","D","USD","194325000.575"
"B7WUCnJiQLvSV6W4KiGmsh","8729921578","","2003","C","USD","2836879.432"
"4DEMcjcgfCAnNt3eMFZd3M","8729921578","","2003","D","USD","2928257.686"
"TRsx5qnm8mdYNVz43BgJA9","8729921584","","1993","C","USD","3163686.0"
"GeAEFwida26WopexgFwVwc","8729921584","","1993","D","USD","1365378.0"
"DQAyj3AWSyoY3umLGThE6","8729921584","","1994","D","USD","1719715.0"
"4oPDrd3WwHGVtKggdf4VNd","8729921587","","2003","C","USD","37418899.858"
"D5U7FPo4JsNK8UkMsNXbXV","8729921587","","2005","D","USD","678369.763"
"cNVVvugP52yfLPnePPEr2B","8729921587","","2006","D","USD","5526799.084"
"wDwqVxgRgHpUNWjx7T6Rnk","8729921587","","2007","D","USD","8253158.992"
"rxNYRMopUYSBqUtynHLce","8729921587","","2008","D","USD","10672818.702"
"HBhCSAUosJzj3z2mWEosp5","8729921587","","2009","D","USD","10437241.748"
"amVcLwznvsvfKwAC6RoQuk","8729921587","","2010","D","USD","2560009.375"
"KYsoHCh9fraJZwTmskpXK3","8729921587","","2011","D","USD","1594140.668"
"kPZwx4ZuvbqtRErM4Pvi6n","8729921657","","1995","C","USD","1336898.395"
"GRFoSTQqzo2EVWKkamJXWj","8729921657","","1996","D","USD","39543.45"
"oGrTLoUYndrugXL7r3jXAP","8729921657","","1999","D","USD","740488.988"
"GMTJfYC9zk2trX3Bbsp4FD","8729921657","","2000","D","USD","154282.837"
"UUmMRzXiCv3dY8hKTcBesC","8729921658","","1995","C","USD","1336898.395"
"22MABbrSEvmt3R7ntdxnpa","8729921658","","1997","D","USD","116380.411"
"hpjrAr2LEtdaGugB6q9SUF","8729921658","","1998","D","USD","356675.305"
"JAe5ob6DnQK7SasnJP6TnS","8729921658","","1999","D","USD","272434.593"
"z8b6LqFeMYey8F7GbSU3SS","8729921658","","2000","D","USD","120881.186"
"Kd5FKhBwJDotX89uXy3WkF","8729921658","","2001","D","USD","99235.605"
"WUzrjLpiGgNKVHm9ujkFPD","8729921658","","2002","D","USD","33818.454"
"UTuRddrg7B8gyv2CWfS4fB","8729921658","","2006","D","USD","23275.362"
"3JAqfE4jXgyNsRVv9K6Jeh","8729921658","","2009","D","USD","50831.625"
"NyZEZghBa4H385NDQwR93","8729921807","","1995","C","USD","5103776.5"
"BG3SUJcPEVvjeKdmbWvTFk","8729921807","","1996","D","USD","444987.535"
"U9FNiBHCJ2eEkXMPKmRaCU","8729921807","","1997","D","USD","1459154.494"
"tAtw9jy9aZeyUDgsH9Y4J5","8729921807","","1998","D","USD","365147.373"
"UFuswxipYPx8bYmVMikSPd","8729921807","","1999","D","USD","301141.366"
"dDJw5xsbwcFYffMKWRJo4D","8729921815","","1998","C","USD","950000.0"
"YnkJjsySDr9vciuMunyjKn","8729921815","","1998","D","USD","90225.0"
"XidiHkvHYxeFj8z7PbHvtA","8729921820","","2009","C","USD","69767441.86"
"SHqmTx4MzgojM8yhjFobhU","8729921820","","2011","C","USD","16951788.491"
"FrZPMC5w8JCZXrwiUaie2C","8729921820","","2009","D","USD","1122306.99"
"NHfpCe9zG5zCzEHshpUXxa","8729921820","","2010","D","USD","310511.839"
"rFyKpwjkeyUp6UzdGe4fkP","8729921820","","2011","D","USD","10877657.925"
"uAE5V9xp6eByxhMCv6AzSG","8729921820","","2012","D","USD","14481949.412"
"nF32GGXssWVAkupY9VZ63B","8729921820","","2013","D","USD","20072407.645"
"CBXYNbAYgPpFt4PEzm6abc","8729921827","","2003","C","USD","1657652.523"
"4a8pAJGUiVwNq7J4wex4cb","8729921827","","2007","C","USD","1973880.983"
"86UGUdbZZx8mUD8nog77G4","8729921827","","2003","D","USD","292819.805"
"7DNsNSiyeduyo9HKCuZYaC","8729921827","","2004","D","USD","301932.367"
"seVaYLW9cS8sF9LBw2Hrea","8729921827","","2005","D","USD","665060.24"
"QfrAKzwd8oP9EaEKbVEfrj","8729921827","","2006","D","USD","268600.252"
"xa4rboAv9MnCSATK3CxVr7","8729921827","","2010","D","USD","957006.157"
"2kcEU5esKG3CsUZGV52fXJ","8729921827","","2011","D","USD","842070.911"
"NjjEc6nnK9uDWZbjazWowK","8729921827","","2012","D","USD","205738.537"
"J4SNqKuaiHPe3vCMWGjbNj","8729921835","","2003","C","USD","4530045.351"
"WyvakGMq6HvcaMcmhHeSvm","8729921835","","2003","D","USD","292819.805"
"g5piRSWYBUYaHorGojTC4X","8729921835","","2004","D","USD","301932.367"
"GLdq7rUe3KJT7Foocz3ETG","8729921835","","2005","D","USD","662650.602"
"5LPiZr9xLd7gRwhxfqBrz8","8729921835","","2006","D","USD","643127.364"
"PEMEz6kodXrZviHMiZNDWP","8729921835","","2007","D","USD","647773.279"
"ZsSGvSnpEemfCD3iQdxxgN","8729921846","","2003","C","USD","4283965.728"
"qNPHt9gvq2i5aXiK8eEzVM","8729921846","","2004","D","USD","2305090.584"
"892AZQzaJEwLaGqmufMiQP","8729921846","","2006","D","USD","1324085.75"
"b35GmK3U9Lkx7vrRYfdCCm","8729921846","","2010","D","USD","603915.024"
"PNPng2HsBoPnRx9o6ZBcHK","8729921846","","2011","D","USD","36030.39"
"2XL2uDpDWKM9LeH9fBe3xY","8729921846","","2012","D","USD","3664.987"
"K3CsF9oWvNBkYNyxqMtUWV","8729921852","","1997","C","USD","1400648.01"
"U8ncTfYCTsJaFwVeyjdWxM","8729921852","","1997","D","USD","1403449.442"
"LbbbSTfZaump5CzPNccMba","8729921859","","1989","C","USD","177702.168"
"gMmYzTVQUrZrtFy8TpwztK","8729921859","","1999","C","USD","175507.185"
"QKrZSVe8b637BNcE8Ws3fi","8729921859","","1999","D","USD","157721.151"
"Y4Bi5Pe46rRjfnsxdDo7C3","8729921859","","2000","D","USD","17514.922"
"wq5jbH7SPorKBYVu3x7CYT","8729921862","","1996","C","USD","243230.817"
"G5qUKKJvcTUdiAQrnGLjCR","8729921862","","1997","C","USD","193405.234"
"MhtzFRqo9qikKauaGURn9k","8729921862","","1998","C","USD","84147.747"
"hq3bWZWqxAsTaWVif3QrRB","8729921862","","1996","D","USD","59967.225"
"Yj8gVXGUPmzCX9XTLnUjP5","8729921862","","1997","D","USD","10915.775"
"zJSA46kmKxcFgTDEYLCwrR","8729921867","","1997","C","USD","3691905.196"
"23T3uUu8XDHYR98PonJiZ3","8729921867","","2001","C","USD","181197.498"
"W6L35AEsTe8NvbHJG83gAJ","8729921867","","2002","C","USD","168946.03"
"K3XqNVu9EJy8ZwkGbJnRRJ","8729921867","","1998","D","USD","42275.854"
"H38EokaLUk3D73nGLtHdM6","8729921867","","1999","D","USD","3479899.261"
"JSbcbfeFRF5tsaXdGfmuKh","8729921867","","2000","D","USD","246417.418"
"wfutj2sbVRQtjmSkqRToen","8729921867","","2001","D","USD","314140.639"
"Jr7DKXHgaQ8LThWMTGa6GD","8729921867","","2002","D","USD","200004.696"
"ViDaMF9xGRQtGt3iEDHR7J","8729921867","","2003","D","USD","162233.102"
"BmRW8UeqZp5VELbrHsinHR","8729921867","","2004","D","USD","77471.892"
"A4wBvyBQz94wcyxH7utXHc","8729921871","","1997","C","USD","2100972.015"
"oeev7WFvc7Sn5U358MicPk","8729921871","","1999","D","USD","2106574.461"
